unit,leftist,rightist,quo,ranking,treat,wave,issue
3255,3,2,1,321,1,2010,oil
3256,1,3,2,132,0,2010,oil
3257,3,1,2,312,0,2010,oil
3258,2,3,1,231,1,2010,oil
3259,3,1,2,312,1,2010,oil
3260,3,1,2,312,1,2010,oil
3261,1,3,2,132,0,2010,oil
3262,1,2,3,123,0,2010,oil
3263,3,1,2,312,0,2010,oil
3264,3,1,2,312,0,2010,oil
3265,3,1,2,312,0,2010,oil
3266,1,3,2,132,0,2010,oil
3267,2,1,3,213,0,2010,oil
3268,2,3,1,231,0,2010,oil
3269,2,1,3,213,0,2010,oil
3270,2,1,3,213,0,2010,oil
3271,3,1,2,312,0,2010,oil
3272,3,1,2,312,1,2010,oil
3273,3,1,2,312,0,2010,oil
3274,3,1,2,312,0,2010,oil
3275,1,3,2,132,0,2010,oil
3276,3,1,2,312,0,2010,oil
3277,2,3,1,231,0,2010,oil
3278,1,3,2,132,0,2010,oil
3279,1,2,3,123,0,2010,oil
3280,3,1,2,312,0,2010,oil
3281,1,2,3,123,1,2010,oil
3282,3,1,2,312,0,2010,oil
3283,1,2,3,123,0,2010,oil
3284,1,3,2,132,0,2010,oil
3285,1,3,2,132,0,2010,oil
3286,1,2,3,123,0,2010,oil
3287,3,1,2,312,1,2010,oil
3288,1,3,2,132,0,2010,oil
3289,1,3,2,132,1,2010,oil
3290,1,2,3,123,0,2010,oil
3291,3,1,2,312,0,2010,oil
3292,3,1,2,312,1,2010,oil
3293,2,1,3,213,1,2010,oil
3294,3,2,1,321,1,2010,oil
3295,1,3,2,132,0,2010,oil
3296,3,2,1,321,1,2010,oil
3297,2,1,3,213,0,2010,oil
3298,1,3,2,132,0,2010,oil
3299,3,1,2,312,1,2010,oil
3300,3,2,1,321,1,2010,oil
3301,1,3,2,132,0,2010,oil
3302,1,2,3,123,0,2010,oil
3303,3,1,2,312,0,2010,oil
3304,2,1,3,213,1,2010,oil
3305,1,3,2,132,0,2010,oil
3306,2,1,3,213,0,2010,oil
3307,2,1,3,213,1,2010,oil
3308,1,2,3,123,0,2010,oil
3309,3,1,2,312,1,2010,oil
3310,1,3,2,132,0,2010,oil
3311,3,1,2,312,1,2010,oil
3312,1,2,3,123,0,2010,oil
3313,3,1,2,312,0,2010,oil
3314,3,1,2,312,0,2010,oil
3315,3,1,2,312,1,2010,oil
3316,1,3,2,132,1,2010,oil
3317,3,1,2,312,0,2010,oil
3318,1,2,3,123,0,2010,oil
3319,3,1,2,312,1,2010,oil
3320,2,1,3,213,0,2010,oil
3321,1,3,2,132,0,2010,oil
3322,1,3,2,132,1,2010,oil
3323,1,2,3,123,0,2010,oil
3324,3,1,2,312,1,2010,oil
3325,3,2,1,321,1,2010,oil
3326,3,2,1,321,0,2010,oil
3327,3,1,2,312,1,2010,oil
3328,2,1,3,213,1,2010,oil
3329,2,1,3,213,1,2010,oil
3330,3,1,2,312,1,2010,oil
3331,3,1,2,312,1,2010,oil
3332,3,2,1,321,1,2010,oil
3333,3,1,2,312,0,2010,oil
3334,1,2,3,123,0,2010,oil
3335,3,1,2,312,1,2010,oil
3336,2,1,3,213,1,2010,oil
3337,3,1,2,312,1,2010,oil
3338,1,3,2,132,0,2010,oil
3339,3,2,1,321,1,2010,oil
3340,3,2,1,321,1,2010,oil
3341,3,1,2,312,1,2010,oil
3342,3,1,2,312,0,2010,oil
3343,3,1,2,312,0,2010,oil
3344,3,1,2,312,0,2010,oil
3345,1,3,2,132,1,2010,oil
3346,1,3,2,132,0,2010,oil
3347,1,2,3,123,0,2010,oil
3348,3,1,2,312,0,2010,oil
3349,3,1,2,312,1,2010,oil
3350,1,3,2,132,0,2010,oil
3351,3,1,2,312,0,2010,oil
3352,1,3,2,132,1,2010,oil
3353,3,1,2,312,1,2010,oil
3354,3,1,2,312,0,2010,oil
3355,3,1,2,312,1,2010,oil
3356,1,3,2,132,1,2010,oil
3357,3,1,2,312,1,2010,oil
3358,3,1,2,312,1,2010,oil
3359,3,1,2,312,1,2010,oil
3360,3,2,1,321,1,2010,oil
3361,3,1,2,312,1,2010,oil
3362,3,1,2,312,0,2010,oil
3363,1,2,3,123,1,2010,oil
3364,3,1,2,312,1,2010,oil
3365,3,2,1,321,1,2010,oil
3366,1,3,2,132,1,2010,oil
3367,1,2,3,123,1,2010,oil
3368,3,1,2,312,1,2010,oil
3369,1,3,2,132,1,2010,oil
3370,2,1,3,213,1,2010,oil
3371,3,1,2,312,1,2010,oil
3372,1,3,2,132,1,2010,oil
3373,3,1,2,312,1,2010,oil
3374,3,1,2,312,1,2010,oil
3375,1,3,2,132,1,2010,oil
3376,3,1,2,312,1,2010,oil
3377,3,1,2,312,0,2010,oil
3378,1,3,2,132,0,2010,oil
3379,3,1,2,312,1,2010,oil
3380,1,3,2,132,1,2010,oil
3381,3,1,2,312,1,2010,oil
3382,3,1,2,312,0,2010,oil
3383,2,1,3,213,1,2010,oil
3384,3,1,2,312,0,2010,oil
3385,3,1,2,312,1,2010,oil
3386,3,1,2,312,1,2010,oil
3387,1,3,2,132,1,2010,oil
3388,3,1,2,312,0,2010,oil
3389,3,2,1,321,1,2010,oil
3390,3,1,2,312,0,2010,oil
3391,3,2,1,321,0,2010,oil
3392,1,3,2,132,1,2010,oil
3393,3,1,2,312,1,2010,oil
3394,2,3,1,231,1,2010,oil
3395,3,1,2,312,1,2010,oil
3396,1,2,3,123,0,2010,oil
3397,3,1,2,312,0,2010,oil
3398,1,3,2,132,1,2010,oil
3399,1,3,2,132,0,2010,oil
3400,3,1,2,312,0,2010,oil
3401,2,1,3,213,1,2010,oil
3402,3,1,2,312,1,2010,oil
3403,1,2,3,123,1,2010,oil
3404,1,3,2,132,1,2010,oil
3405,2,3,1,231,1,2010,oil
3406,3,1,2,312,1,2010,oil
3407,1,2,3,123,0,2010,oil
3408,1,2,3,123,1,2010,oil
3409,1,3,2,132,1,2010,oil
3410,3,1,2,312,1,2010,oil
3411,1,2,3,123,0,2010,oil
3412,1,3,2,132,1,2010,oil
3413,2,1,3,213,1,2010,oil
3414,3,1,2,312,0,2010,oil
3415,1,2,3,123,1,2010,oil
3416,3,1,2,312,1,2010,oil
3417,1,3,2,132,0,2010,oil
3418,3,1,2,312,1,2010,oil
3419,3,1,2,312,1,2010,oil
3420,3,1,2,312,0,2010,oil
3421,3,1,2,312,0,2010,oil
3422,3,1,2,312,1,2010,oil
3423,3,1,2,312,0,2010,oil
3424,3,2,1,321,0,2010,oil
3425,1,3,2,132,0,2010,oil
3426,1,3,2,132,1,2010,oil
3427,1,2,3,123,1,2010,oil
3428,1,3,2,132,1,2010,oil
3429,3,1,2,312,0,2010,oil
3430,3,1,2,312,0,2010,oil
3431,3,1,2,312,1,2010,oil
3432,1,3,2,132,1,2010,oil
3433,1,2,3,123,1,2010,oil
3434,1,2,3,123,0,2010,oil
3435,2,1,3,213,0,2010,oil
3436,2,1,3,213,1,2010,oil
3437,1,3,2,132,1,2010,oil
3438,3,2,1,321,1,2010,oil
3439,1,3,2,132,1,2010,oil
3440,2,3,1,231,1,2010,oil
3441,3,1,2,312,0,2010,oil
3442,3,1,2,312,0,2010,oil
3443,2,3,1,231,1,2010,oil
3444,1,3,2,132,1,2010,oil
3445,3,1,2,312,1,2010,oil
3446,2,3,1,231,0,2010,oil
3447,2,3,1,231,0,2010,oil
3448,3,1,2,312,1,2010,oil
3449,2,1,3,213,0,2010,oil
3450,1,3,2,132,1,2010,oil
3451,2,3,1,231,1,2010,oil
3452,1,3,2,132,1,2010,oil
3453,3,1,2,312,0,2010,oil
3454,1,2,3,123,1,2010,oil
3455,1,3,2,132,0,2010,oil
3456,3,1,2,312,1,2010,oil
3457,1,3,2,132,1,2010,oil
3458,2,3,1,231,1,2010,oil
3459,3,1,2,312,1,2010,oil
3460,1,3,2,132,1,2010,oil
3461,1,3,2,132,0,2010,oil
3462,3,1,2,312,0,2010,oil
3463,2,3,1,231,1,2010,oil
3464,3,2,1,321,0,2010,oil
3465,3,2,1,321,0,2010,oil
3466,2,1,3,213,0,2010,oil
3467,3,1,2,312,0,2010,oil
3468,1,2,3,123,1,2010,oil
3469,3,1,2,312,0,2010,oil
3470,3,1,2,312,1,2010,oil
3471,1,3,2,132,1,2010,oil
3472,1,3,2,132,0,2010,oil
3473,1,3,2,132,0,2010,oil
3474,1,3,2,132,0,2010,oil
3475,1,3,2,132,0,2010,oil
3476,2,1,3,213,0,2010,oil
3477,3,1,2,312,1,2010,oil
3478,1,3,2,132,0,2010,oil
3479,3,1,2,312,1,2010,oil
3480,3,1,2,312,1,2010,oil
3481,1,3,2,132,0,2010,oil
3482,1,3,2,132,0,2010,oil
3483,3,2,1,321,1,2010,oil
3484,3,1,2,312,0,2010,oil
3485,3,1,2,312,0,2010,oil
3486,1,3,2,132,0,2010,oil
3487,1,2,3,123,1,2010,oil
3488,3,1,2,312,0,2010,oil
3489,1,3,2,132,0,2010,oil
3490,3,1,2,312,1,2010,oil
3491,1,3,2,132,0,2010,oil
3492,3,1,2,312,1,2010,oil
3493,3,1,2,312,1,2010,oil
3494,1,3,2,132,1,2010,oil
3495,1,3,2,132,1,2010,oil
3496,1,3,2,132,1,2010,oil
3497,2,1,3,213,1,2010,oil
3498,3,1,2,312,0,2010,oil
3499,3,1,2,312,1,2010,oil
3500,3,1,2,312,1,2010,oil
3501,3,2,1,321,0,2010,oil
3502,1,3,2,132,0,2010,oil
3503,3,1,2,312,0,2010,oil
3504,1,3,2,132,0,2011,ab
3505,3,2,1,321,0,2011,ab
3506,3,2,1,321,0,2011,ab
3507,1,3,2,132,0,2011,ab
3508,1,3,2,132,0,2011,ab
3509,1,3,2,132,0,2011,ab
3510,3,1,2,312,0,2011,ab
3511,2,3,1,231,0,2011,ab
3512,3,1,2,312,0,2011,ab
3513,2,3,1,231,0,2011,ab
3514,3,1,2,312,0,2011,ab
3515,1,3,2,132,0,2011,ab
3516,1,3,2,132,0,2011,ab
3517,3,1,2,312,0,2011,ab
3518,3,2,1,321,0,2011,ab
3519,3,1,2,312,0,2011,ab
3520,3,1,2,312,0,2011,ab
3521,3,1,2,312,0,2011,ab
3522,1,3,2,132,0,2011,ab
3523,1,3,2,132,0,2011,ab
3524,1,3,2,132,0,2011,ab
3525,1,3,2,132,0,2011,ab
3526,1,3,2,132,0,2011,ab
3527,3,2,1,321,0,2011,ab
3528,2,3,1,231,0,2011,ab
3529,1,3,2,132,0,2011,ab
3530,3,2,1,321,0,2011,ab
3531,2,3,1,231,0,2011,ab
3532,1,3,2,132,0,2011,ab
3533,3,1,2,312,0,2011,ab
3534,1,3,2,132,0,2011,ab
3535,2,3,1,231,0,2011,ab
3536,2,3,1,231,0,2011,ab
3537,3,1,2,312,0,2011,ab
3538,3,1,2,312,0,2011,ab
3539,1,3,2,132,0,2011,ab
3540,2,3,1,231,0,2011,ab
3541,3,1,2,312,0,2011,ab
3542,2,3,1,231,0,2011,ab
3543,3,1,2,312,0,2011,ab
3544,1,3,2,132,0,2011,ab
3545,2,3,1,231,0,2011,ab
3546,3,1,2,312,0,2011,ab
3547,3,1,2,312,0,2011,ab
3548,1,3,2,132,0,2011,ab
3549,3,1,2,312,0,2011,ab
3550,3,2,1,321,0,2011,ab
3551,1,3,2,132,0,2011,ab
3552,3,1,2,312,0,2011,ab
3553,2,3,1,231,0,2011,ab
3554,1,3,2,132,0,2011,ab
3555,1,2,3,123,0,2011,ab
3556,1,3,2,132,0,2011,ab
3557,2,1,3,213,0,2011,ab
3558,3,1,2,312,0,2011,ab
3559,1,3,2,132,0,2011,ab
3560,3,2,1,321,0,2011,ab
3561,1,3,2,132,0,2011,ab
3562,3,1,2,312,0,2011,ab
3563,3,1,2,312,0,2011,ab
3564,1,3,2,132,0,2011,ab
3565,3,2,1,321,0,2011,ab
3566,2,1,3,213,0,2011,ab
3567,2,3,1,231,0,2011,ab
3568,1,3,2,132,0,2011,ab
3569,1,3,2,132,0,2011,ab
3570,3,1,2,312,0,2011,ab
3571,1,3,2,132,0,2011,ab
3572,2,3,1,231,0,2011,ab
3573,1,3,2,132,0,2011,ab
3574,3,1,2,312,0,2011,ab
3575,1,3,2,132,0,2011,ab
3576,1,3,2,132,0,2011,ab
3577,3,1,2,312,0,2011,ab
3578,1,3,2,132,0,2011,ab
3579,2,3,1,231,0,2011,ab
3580,1,3,2,132,0,2011,ab
3581,2,3,1,231,0,2011,ab
3582,1,3,2,132,0,2011,ab
3583,3,1,2,312,0,2011,ab
3584,2,3,1,231,0,2011,ab
3585,1,3,2,132,0,2011,ab
3586,2,3,1,231,0,2011,ab
3587,1,3,2,132,0,2011,ab
3588,1,3,2,132,0,2011,ab
3589,1,3,2,132,0,2011,ab
3590,3,1,2,312,0,2011,ab
3591,3,1,2,312,0,2011,ab
3592,2,1,3,213,0,2011,ab
3593,3,1,2,312,0,2011,ab
3594,1,3,2,132,0,2011,ab
3595,3,1,2,312,0,2011,ab
3596,3,1,2,312,0,2011,ab
3597,1,3,2,132,0,2011,ab
3598,2,3,1,231,0,2011,ab
3599,1,3,2,132,0,2011,ab
3600,1,3,2,132,0,2011,ab
3601,3,2,1,321,0,2011,ab
3602,1,3,2,132,0,2011,ab
3603,1,3,2,132,0,2011,ab
3604,1,3,2,132,0,2011,ab
3605,3,1,2,312,0,2011,ab
3606,2,3,1,231,0,2011,ab
3607,2,3,1,231,0,2011,ab
3608,3,1,2,312,0,2011,ab
3609,3,2,1,321,0,2011,ab
3610,1,3,2,132,0,2011,ab
3611,1,3,2,132,0,2011,ab
3612,1,3,2,132,0,2011,ab
3613,2,3,1,231,0,2011,ab
3614,2,3,1,231,0,2011,ab
3615,3,1,2,312,0,2011,ab
3616,3,2,1,321,0,2011,ab
3617,2,1,3,213,0,2011,ab
3618,3,1,2,312,0,2011,ab
3619,3,1,2,312,0,2011,ab
3620,1,3,2,132,0,2011,ab
3621,3,1,2,312,0,2011,ab
3622,2,3,1,231,0,2011,ab
3623,1,3,2,132,0,2011,ab
3624,1,3,2,132,0,2011,ab
3625,2,3,1,231,0,2011,ab
3626,1,3,2,132,0,2011,ab
3627,1,3,2,132,0,2011,ab
3628,3,1,2,312,0,2011,ab
3629,1,3,2,132,0,2011,ab
3630,3,1,2,312,0,2011,ab
3631,2,1,3,213,0,2011,ab
3632,2,1,3,213,0,2011,ab
3633,1,3,2,132,0,2011,ab
3634,1,3,2,132,0,2011,ab
3635,2,3,1,231,0,2011,ab
3636,1,3,2,132,0,2011,ab
3637,1,3,2,132,0,2011,ab
3638,1,3,2,132,0,2011,ab
3639,2,3,1,231,0,2011,ab
3640,3,1,2,312,0,2011,ab
3641,2,1,3,213,0,2011,ab
3642,1,3,2,132,0,2011,ab
3643,1,3,2,132,0,2011,ab
3644,1,3,2,132,0,2011,ab
3645,2,3,1,231,0,2011,ab
3646,1,3,2,132,0,2011,ab
3647,1,3,2,132,0,2011,ab
3648,2,1,3,213,0,2011,ab
3649,3,1,2,312,0,2011,ab
3650,1,3,2,132,0,2011,ab
3651,1,3,2,132,0,2011,ab
3652,2,3,1,231,0,2011,ab
3653,3,1,2,312,0,2011,ab
3654,1,3,2,132,0,2011,ab
3655,3,1,2,312,0,2011,ab
3656,2,1,3,213,0,2011,ab
3657,1,3,2,132,0,2011,ab
3658,2,1,3,213,0,2011,ab
3659,1,3,2,132,0,2011,ab
3660,2,3,1,231,0,2011,ab
3661,1,3,2,132,0,2011,ab
3662,2,3,1,231,0,2011,ab
3663,3,2,1,321,0,2011,ab
3664,1,3,2,132,0,2011,ab
3665,3,1,2,312,0,2011,ab
3666,2,3,1,231,0,2011,ab
3667,3,1,2,312,0,2011,ab
3668,3,2,1,321,0,2011,ab
3669,2,3,1,231,0,2011,ab
3670,1,3,2,132,0,2011,ab
3671,3,1,2,312,0,2011,ab
3672,3,1,2,312,0,2011,ab
3673,3,1,2,312,0,2011,ab
3674,3,1,2,312,0,2011,ab
3675,2,1,3,213,0,2011,ab
3676,3,1,2,312,0,2011,ab
3677,1,3,2,132,0,2011,ab
3678,3,1,2,312,0,2011,ab
3679,1,3,2,132,0,2011,ab
3680,2,3,1,231,0,2011,ab
3681,1,3,2,132,0,2011,ab
3682,3,2,1,321,0,2011,ab
3683,2,3,1,231,0,2011,ab
3684,1,3,2,132,0,2011,ab
3685,3,1,2,312,0,2011,ab
3686,2,3,1,231,0,2011,ab
3687,1,2,3,123,0,2011,ab
3688,1,3,2,132,0,2011,ab
3689,3,1,2,312,0,2011,ab
3690,1,3,2,132,0,2011,ab
3691,2,3,1,231,0,2011,ab
3692,2,3,1,231,0,2011,ab
3693,3,2,1,321,0,2011,ab
3694,1,3,2,132,0,2011,ab
3695,1,3,2,132,0,2011,ab
3696,1,3,2,132,0,2011,ab
3697,2,1,3,213,0,2011,ab
3698,1,3,2,132,0,2011,ab
3699,1,3,2,132,0,2011,ab
3700,1,3,2,132,0,2011,ab
3701,2,3,1,231,0,2011,ab
3702,2,3,1,231,0,2011,ab
3703,3,2,1,321,0,2011,ab
3704,2,1,3,213,0,2011,ab
3705,2,1,3,213,0,2011,ab
3706,3,1,2,312,0,2011,ab
3707,3,1,2,312,0,2011,ab
3708,1,3,2,132,0,2011,ab
3709,3,1,2,312,0,2011,ab
3710,2,3,1,231,0,2011,ab
3711,1,3,2,132,0,2011,ab
3712,3,2,1,321,0,2011,ab
3713,3,1,2,312,0,2011,ab
3714,3,1,2,312,0,2011,ab
3715,2,3,1,231,0,2011,ab
3716,3,1,2,312,0,2011,ab
3717,1,3,2,132,0,2011,ab
3718,3,2,1,321,0,2011,ab
3719,2,3,1,231,0,2011,ab
3720,1,3,2,132,0,2011,ab
3721,1,3,2,132,0,2011,ab
3722,3,2,1,321,0,2011,ab
3723,2,3,1,231,0,2011,ab
3724,3,1,2,312,0,2011,ab
3725,3,2,1,321,0,2011,ab
3726,2,3,1,231,0,2011,ab
3727,3,1,2,312,0,2011,ab
3728,3,1,2,312,0,2011,ab
3729,2,3,1,231,0,2011,ab
3730,2,3,1,231,0,2011,ab
3731,1,3,2,132,0,2011,ab
3732,3,2,1,321,0,2011,ab
3733,1,3,2,132,0,2011,ab
3734,3,2,1,321,0,2011,ab
3735,3,1,2,312,0,2011,ab
3736,1,3,2,132,0,2011,ab
3737,3,1,2,312,0,2011,ab
3738,2,1,3,213,0,2011,ab
3739,3,1,2,312,0,2011,ab
3740,2,3,1,231,0,2011,ab
3741,3,1,2,312,0,2011,ab
3742,3,1,2,312,0,2011,ab
3743,2,3,1,231,0,2011,ab
3744,1,3,2,132,0,2011,ab
3745,2,3,1,231,0,2011,ab
3746,3,1,2,312,0,2011,ab
3747,1,3,2,132,0,2011,ab
3748,3,1,2,312,0,2011,ab
3749,1,3,2,132,0,2011,ab
3750,1,3,2,132,0,2011,ab
3751,1,3,2,132,0,2011,ab
3752,1,3,2,132,0,2011,ab
3753,3,1,2,312,0,2011,ab
3754,2,3,1,231,0,2011,ab
3755,1,3,2,132,0,2011,ab
3756,2,1,3,213,0,2011,ab
3757,2,3,1,231,0,2011,ab
3758,2,3,1,231,0,2011,ab
3759,3,2,1,321,0,2011,ab
3760,3,2,1,321,0,2011,ab
3761,1,3,2,132,0,2011,ab
3762,2,3,1,231,0,2011,ab
3763,3,2,1,321,0,2011,ab
3764,1,3,2,132,0,2011,ab
3765,1,3,2,132,0,2011,ab
3766,3,1,2,312,0,2011,ab
3767,3,2,1,321,0,2011,ab
3768,3,1,2,312,0,2011,ab
3769,2,1,3,213,0,2011,ab
3770,3,1,2,312,0,2011,ab
3771,1,3,2,132,0,2011,ab
3772,1,3,2,132,0,2011,ab
3773,3,2,1,321,0,2011,ab
3774,3,1,2,312,0,2011,ab
3775,3,1,2,312,0,2011,ab
3776,3,1,2,312,0,2011,ab
3777,2,1,3,213,0,2011,ab
3778,1,3,2,132,0,2011,ab
3779,1,3,2,132,0,2011,ab
3780,3,1,2,312,0,2011,ab
3781,1,3,2,132,0,2011,ab
3782,1,3,2,132,0,2011,ab
3783,3,1,2,312,0,2011,ab
3784,2,3,1,231,0,2011,ab
3785,3,1,2,312,0,2011,ab
3786,1,3,2,132,0,2011,ab
3787,2,3,1,231,0,2011,ab
3788,3,1,2,312,0,2011,ab
3789,1,3,2,132,0,2011,ab
3790,2,3,1,231,0,2011,ab
3791,2,3,1,231,0,2011,ab
3792,1,3,2,132,0,2011,ab
3793,2,3,1,231,0,2011,ab
3794,3,1,2,312,0,2011,ab
3795,2,3,1,231,0,2011,ab
3796,1,3,2,132,0,2011,ab
3797,3,1,2,312,0,2011,ab
3798,1,3,2,132,0,2011,ab
3799,1,3,2,132,0,2011,ab
3800,1,3,2,132,0,2011,ab
3801,3,2,1,321,0,2011,ab
3802,3,2,1,321,0,2011,ab
3803,3,1,2,312,0,2011,ab
3804,3,1,2,312,0,2011,ab
3805,2,3,1,231,0,2011,ab
3806,1,2,3,123,0,2011,ab
3807,3,1,2,312,0,2011,ab
3808,2,3,1,231,0,2011,ab
3809,3,1,2,312,0,2011,ab
3810,3,2,1,321,0,2011,ab
3811,2,3,1,231,0,2011,ab
3812,2,3,1,231,0,2011,ab
3813,3,2,1,321,0,2011,ab
3814,1,3,2,132,0,2011,ab
3815,1,3,2,132,0,2011,ab
3816,3,2,1,321,0,2011,ab
3817,3,2,1,321,0,2011,ab
3818,3,1,2,312,0,2011,ab
3819,3,1,2,312,0,2011,ab
3820,2,3,1,231,0,2011,ab
3821,1,2,3,123,0,2011,ab
3822,2,1,3,213,0,2011,ab
3823,2,3,1,231,0,2011,ab
3824,1,3,2,132,0,2011,ab
3825,2,3,1,231,0,2011,ab
3826,1,3,2,132,0,2011,ab
3827,2,3,1,231,0,2011,ab
3828,1,3,2,132,0,2011,ab
3829,2,3,1,231,0,2011,ab
3830,1,3,2,132,0,2011,ab
3831,3,1,2,312,0,2011,ab
3832,3,2,1,321,0,2011,ab
3833,3,1,2,312,0,2011,ab
3834,2,3,1,231,0,2011,ab
3835,2,3,1,231,0,2011,ab
3836,2,3,1,231,0,2011,ab
3837,1,3,2,132,0,2011,ab
3838,3,2,1,321,0,2011,ab
3839,3,1,2,312,0,2011,ab
3840,3,1,2,312,0,2011,ab
3841,1,3,2,132,0,2011,ab
3842,1,3,2,132,0,2011,ab
3843,3,2,1,321,0,2011,ab
3844,3,1,2,312,0,2011,ab
3845,1,3,2,132,0,2011,ab
3846,1,3,2,132,0,2011,ab
3847,1,3,2,132,0,2011,ab
3848,3,1,2,312,0,2011,ab
3849,1,3,2,132,0,2011,ab
3850,3,1,2,312,0,2011,ab
3851,3,1,2,312,0,2011,ab
3852,3,1,2,312,0,2011,ab
3853,2,3,1,231,0,2011,ab
3854,3,1,2,312,0,2011,ab
3855,3,1,2,312,0,2011,ab
3856,3,1,2,312,0,2011,ab
3857,3,1,2,312,0,2011,ab
3858,1,3,2,132,0,2011,ab
3859,3,2,1,321,0,2011,ab
3860,3,1,2,312,0,2011,ab
3861,3,1,2,312,0,2011,ab
3862,2,3,1,231,0,2011,ab
3863,3,1,2,312,0,2011,ab
3864,1,3,2,132,0,2011,ab
3865,2,3,1,231,0,2011,ab
3866,2,3,1,231,0,2011,ab
3867,3,1,2,312,0,2011,ab
3868,1,3,2,132,0,2011,ab
3869,1,2,3,123,0,2011,ab
3870,3,2,1,321,0,2011,ab
3871,1,3,2,132,0,2011,ab
3872,1,3,2,132,0,2011,ab
3873,2,3,1,231,0,2011,ab
3874,3,2,1,321,0,2011,ab
3875,2,1,3,213,0,2011,ab
3876,1,3,2,132,0,2011,ab
3877,2,3,1,231,0,2011,ab
3878,1,3,2,132,0,2011,ab
3879,2,1,3,213,0,2011,ab
3880,3,1,2,312,0,2011,ab
3881,3,1,2,312,0,2011,ab
3882,3,1,2,312,0,2011,ab
3883,3,1,2,312,0,2011,ab
3884,1,3,2,132,0,2011,ab
3885,2,3,1,231,0,2011,ab
3886,2,3,1,231,0,2011,ab
3887,3,1,2,312,0,2011,ab
3888,3,1,2,312,0,2011,ab
3889,3,1,2,312,0,2011,ab
3890,1,3,2,132,0,2011,ab
3891,3,1,2,312,0,2011,ab
3892,3,1,2,312,0,2011,ab
3893,3,1,2,312,0,2011,ab
3894,1,3,2,132,0,2011,ab
3895,3,1,2,312,0,2011,ab
3896,3,2,1,321,0,2011,ab
3897,1,3,2,132,0,2011,ab
3898,3,1,2,312,0,2011,ab
3899,3,1,2,312,0,2011,ab
3900,3,1,2,312,0,2011,ab
3901,1,3,2,132,0,2011,ab
3902,1,3,2,132,0,2011,ab
3903,1,3,2,132,0,2011,ab
3904,1,3,2,132,0,2011,ab
3905,3,1,2,312,0,2011,ab
3906,3,1,2,312,0,2011,ab
3907,1,3,2,132,0,2011,ab
3908,3,1,2,312,0,2011,ab
3909,1,3,2,132,0,2011,ab
3910,3,1,2,312,0,2011,ab
3911,1,3,2,132,0,2011,ab
3912,2,1,3,213,0,2011,ab
3913,1,3,2,132,0,2011,ab
3914,3,1,2,312,0,2011,ab
3915,3,1,2,312,0,2011,ab
3916,2,1,3,213,0,2011,ab
3917,1,3,2,132,0,2011,ab
3918,2,1,3,213,0,2011,ab
3919,1,3,2,132,0,2011,ab
3920,3,1,2,312,0,2011,ab
3921,1,3,2,132,0,2011,ab
3922,1,3,2,132,0,2011,ab
3923,3,1,2,312,0,2011,ab
3924,2,1,3,213,0,2011,ab
3925,3,1,2,312,0,2011,ab
3926,1,3,2,132,0,2011,ab
3927,3,2,1,321,0,2011,ab
3928,1,3,2,132,0,2011,ab
3929,2,1,3,213,0,2011,ab
3930,1,3,2,132,0,2011,ab
3931,2,3,1,231,0,2011,ab
3932,3,1,2,312,0,2011,ab
3933,2,1,3,213,0,2011,ab
3934,1,3,2,132,0,2011,ab
3935,1,2,3,123,0,2011,ab
3936,2,3,1,231,0,2011,ab
3937,3,1,2,312,0,2011,ab
3938,2,3,1,231,0,2011,ab
3939,3,1,2,312,0,2011,ab
3940,2,3,1,231,0,2011,ab
3941,1,3,2,132,0,2011,ab
3942,2,3,1,231,0,2011,ab
3943,3,1,2,312,0,2011,ab
3944,2,3,1,231,0,2011,ab
3945,2,3,1,231,0,2011,ab
3946,2,3,1,231,0,2011,ab
3947,2,3,1,231,0,2011,ab
3948,2,3,1,231,0,2011,ab
3949,1,3,2,132,0,2011,ab
3950,3,1,2,312,0,2011,ab
3951,3,1,2,312,0,2011,ab
3952,2,3,1,231,0,2011,ab
3953,3,1,2,312,0,2011,ab
3954,3,1,2,312,0,2011,ab
3955,3,1,2,312,0,2011,ab
3956,2,3,1,231,0,2011,ab
3957,1,3,2,132,0,2011,ab
3958,1,3,2,132,0,2011,ab
3959,1,3,2,132,0,2011,ab
3960,2,3,1,231,0,2011,ab
3961,3,1,2,312,0,2011,ab
3962,3,1,2,312,0,2011,ab
3963,3,1,2,312,0,2011,ab
3964,2,1,3,213,0,2011,ab
3965,3,1,2,312,0,2011,ab
3966,3,2,1,321,0,2011,ab
3967,3,2,1,321,0,2011,ab
3968,3,2,1,321,0,2011,ab
3969,3,1,2,312,0,2011,ab
3970,1,3,2,132,0,2011,ab
3971,1,2,3,123,0,2011,ab
3972,2,3,1,231,0,2011,ab
3973,3,1,2,312,0,2011,ab
3974,3,1,2,312,0,2011,ab
3975,2,3,1,231,0,2011,ab
3976,1,3,2,132,0,2011,ab
3977,1,3,2,132,0,2011,ab
3978,1,3,2,132,0,2011,ab
3979,3,1,2,312,0,2011,ab
3980,2,1,3,213,0,2011,ab
3981,3,1,2,312,0,2011,ab
3982,2,1,3,213,0,2011,ab
3983,3,1,2,312,0,2011,ab
3984,2,3,1,231,0,2011,ab
3985,2,3,1,231,0,2011,ab
3986,2,3,1,231,0,2011,ab
3987,3,1,2,312,0,2011,ab
3988,1,3,2,132,0,2011,ab
3989,3,2,1,321,0,2011,ab
