unit,clark,officers,hahn,steinberg,schubert,brown,senators,ranking,treat,county,partyid,race,ideo_rating,education,work_for_law
1630,6,7,5,3,4,1,2,6753412,0,sacramento,2,1,1,4,0
1631,6,7,5,4,2,3,1,6754231,0,sacramento,2,1,3,3,0
1632,7,6,3,5,1,2,4,7635124,0,sacramento,3,1,5,4,0
1633,1,7,4,2,3,6,5,1742365,1,los angeles,1,1,5,4,0
1634,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1635,2,7,6,4,5,3,1,2764531,0,los angeles,2,4,2,4,0
1636,4,7,6,2,1,5,3,4762153,0,los angeles,3,3,4,3,0
1637,5,7,6,2,4,1,3,5762413,0,orange,2,1,3,4,0
1638,7,6,5,2,4,1,3,7652413,0,orange,1,1,6,5,0
1639,2,7,6,4,5,1,3,2764513,0,riverside,NA,NA,NA,NA,NA
1640,6,4,5,1,2,7,3,6451273,0,orange,NA,NA,NA,NA,NA
1641,7,6,5,2,1,3,4,7652134,0,sacramento,1,1,4,3,0
1642,7,6,1,3,5,2,4,7613524,1,sacramento,3,1,4,3,0
1643,7,6,2,1,3,5,4,7621354,1,los angeles,1,1,7,5,0
1644,5,7,6,3,4,2,1,5763421,1,sacramento,3,1,2,3,0
1645,5,6,7,4,2,3,1,5674231,0,sacramento,2,4,4,3,0
1646,1,7,6,4,5,3,2,1764532,0,sacramento,2,4,4,3,1
1647,6,7,4,5,2,3,1,6745231,0,riverside,4,1,NA,1,0
1648,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,2,3,0
1649,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1650,7,6,5,2,4,3,1,7652431,0,orange,3,1,5,5,0
1651,2,7,6,5,4,3,1,2765431,1,orange,2,1,1,3,0
1652,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,3,3,0
1653,3,7,6,5,4,1,2,3765412,1,los angeles,2,1,1,3,0
1654,4,7,6,3,5,1,2,4763512,1,sacramento,2,1,3,5,0
1655,1,7,2,6,5,4,3,1726543,0,los angeles,2,4,4,3,0
1656,1,7,6,5,4,2,3,1765423,1,riverside,2,3,2,3,1
1657,4,7,3,1,6,5,2,4731652,0,riverside,1,1,6,4,0
1658,7,6,5,4,3,1,2,7654312,1,sacramento,1,1,6,5,0
1659,2,7,6,5,1,4,3,2765143,1,riverside,2,1,3,2,0
1660,7,6,5,4,1,3,2,7654132,1,sacramento,2,1,2,5,0
1661,1,5,4,3,6,7,2,1543672,1,los angeles,3,1,2,3,1
1662,7,6,5,2,4,3,1,7652431,1,sacramento,NA,NA,NA,NA,NA
1663,6,4,1,5,2,3,7,6415237,0,sacramento,1,5,7,3,0
1664,4,7,6,5,3,2,1,4765321,1,riverside,2,1,2,3,0
1665,1,7,5,4,6,2,3,1754623,0,sacramento,2,2,4,3,0
1666,1,7,6,5,3,2,4,1765324,0,los angeles,3,1,4,3,0
1667,1,7,6,4,5,3,2,1764532,0,los angeles,2,3,1,3,0
1668,7,3,2,5,1,4,6,7325146,1,sacramento,1,1,6,4,1
1669,7,6,5,2,1,4,3,7652143,0,sacramento,1,4,5,3,0
1670,1,7,6,2,5,4,3,1762543,1,sacramento,1,2,6,2,0
1671,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,3,3,0
1672,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,4,1,4,5,0
1673,7,6,5,4,3,1,2,7654312,1,sacramento,1,1,3,3,0
1674,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,1,1,7,4,1
1675,3,7,5,6,4,1,2,3756412,1,los angeles,1,1,4,4,0
1676,7,6,5,3,4,2,1,7653421,0,sacramento,1,1,4,5,0
1677,7,6,5,3,4,1,2,7653412,0,orange,1,1,5,4,0
1678,6,7,5,4,3,2,1,6754321,1,orange,1,1,7,3,0
1679,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
1680,7,1,2,4,3,6,5,7124365,0,sacramento,1,1,5,2,0
1681,5,3,7,1,2,4,6,5371246,1,sacramento,3,3,NA,3,0
1682,4,7,3,2,6,1,5,4732615,1,riverside,1,1,4,2,0
1683,7,6,5,3,4,1,2,7653412,0,los angeles,1,1,4,3,0
