unit,clark,officers,hahn,steinberg,schubert,brown,senators,ranking,treat,county,partyid,race,ideo_rating,education,work_for_law
1657,1,7,6,5,4,3,2,1765432,1,orange,1,1,5,3,0
1658,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
1659,6,7,5,2,4,3,1,6752431,0,riverside,1,2,6,2,0
1660,1,7,4,5,6,2,3,1745623,1,riverside,2,3,2,3,0
1661,7,5,6,3,4,2,1,7563421,1,riverside,1,3,4,2,0
1662,7,6,5,4,3,1,2,7654312,2,sacramento,2,3,3,3,1
1663,2,3,1,6,5,7,4,2316574,0,riverside,1,3,6,3,0
1664,1,7,6,4,5,3,2,1764532,1,orange,2,1,1,4,0
1665,1,7,6,5,4,2,3,1765423,2,los angeles,NA,NA,NA,NA,NA
1666,7,6,2,1,4,5,3,7621453,0,orange,1,1,7,5,1
1667,1,7,6,4,5,2,3,1764523,2,orange,2,1,3,3,0
1668,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
1669,1,6,7,3,2,4,5,1673245,0,sacramento,NA,NA,NA,NA,NA
1670,7,6,4,3,5,2,1,7643521,1,sacramento,2,1,2,3,0
1671,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1672,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
1673,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1674,2,7,5,3,4,6,1,2753461,1,los angeles,NA,NA,NA,NA,NA
1675,7,6,5,2,4,3,1,7652431,0,sacramento,NA,NA,NA,3,0
1676,1,7,6,5,4,2,3,1765423,2,los angeles,NA,NA,NA,NA,NA
1677,7,6,5,3,2,4,1,7653241,2,sacramento,1,4,4,3,1
1678,7,6,5,4,1,3,2,7654132,2,sacramento,3,1,4,5,0
1679,2,7,6,1,3,4,5,2761345,1,los angeles,2,3,NA,2,0
1680,1,7,6,2,4,5,3,1762453,2,orange,2,4,3,3,0
1681,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,2,1,3,4,0
1682,7,6,5,4,3,2,1,7654321,1,orange,2,1,3,5,0
1683,1,7,5,3,6,4,2,1753642,1,los angeles,3,4,4,3,0
1684,1,7,4,3,2,6,5,1743265,2,riverside,NA,NA,NA,NA,NA
1685,4,7,6,2,5,3,1,4762531,1,orange,4,4,NA,2,0
1686,2,7,4,6,3,5,1,2746351,2,riverside,3,1,NA,3,0
1687,6,7,5,1,3,4,2,6751342,2,sacramento,2,1,2,4,0
1688,7,6,4,2,1,5,3,7642153,1,los angeles,3,3,NA,3,0
1689,7,6,5,4,3,1,2,7654312,0,orange,1,1,6,4,0
1690,3,7,6,4,5,2,1,3764521,1,orange,2,1,3,5,0
1691,4,7,6,2,5,3,1,4762531,2,sacramento,3,5,NA,2,0
1692,4,7,3,5,2,6,1,4735261,1,riverside,2,2,4,3,1
1693,3,4,1,5,2,6,7,3415267,0,sacramento,2,3,6,3,0
1694,6,7,3,5,4,2,1,6735421,0,riverside,2,3,4,2,0
1695,1,7,6,2,5,4,3,1762543,2,orange,4,5,NA,4,0
1696,3,7,6,2,5,1,4,3762514,0,riverside,2,1,2,4,0
1697,1,7,6,2,5,4,3,1762543,2,los angeles,2,3,2,3,0
1698,6,7,5,3,4,2,1,6753421,2,orange,2,1,1,4,0
1699,1,7,6,4,5,2,3,1764523,1,sacramento,2,1,1,4,0
1700,1,7,6,4,2,5,3,1764253,1,sacramento,2,3,6,3,0
1701,7,6,4,3,5,1,2,7643512,0,sacramento,1,1,7,3,0
1702,7,6,5,4,1,3,2,7654132,1,sacramento,3,1,NA,2,0
1703,6,7,5,4,2,3,1,6754231,2,sacramento,1,1,5,2,0
1704,1,7,6,5,3,4,2,1765342,1,orange,1,1,6,4,0
1705,1,7,6,2,5,4,3,1762543,0,los angeles,2,3,2,4,0
1706,5,7,6,4,3,2,1,5764321,0,los angeles,2,1,4,5,1
1707,7,6,5,4,3,1,2,7654312,2,sacramento,2,1,2,5,0
1708,6,7,5,3,4,1,2,6753412,2,los angeles,1,1,6,4,1
1709,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
1710,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1711,2,7,6,3,4,5,1,2763451,1,riverside,1,3,5,1,0
1712,7,6,2,3,1,5,4,7623154,1,sacramento,1,1,6,5,0
1713,7,6,5,4,1,2,3,7654123,2,sacramento,2,4,3,4,0
1714,4,7,1,6,3,5,2,4716352,2,sacramento,2,4,2,3,0
1715,5,6,7,3,4,1,2,5673412,0,riverside,1,1,4,2,0
1716,5,7,6,3,4,2,1,5763421,0,orange,2,4,3,4,0
1717,7,1,2,5,4,6,3,7125463,0,sacramento,1,1,3,1,0
1718,4,3,2,5,1,6,7,4325167,0,los angeles,2,1,2,4,1
1719,7,1,2,5,3,4,6,7125346,1,sacramento,1,1,5,3,0
1720,7,1,3,5,2,4,6,7135246,2,sacramento,1,4,6,2,0
1721,4,7,6,5,3,1,2,4765312,1,sacramento,2,1,2,3,0
1722,1,7,6,5,2,3,4,1765234,2,riverside,1,1,7,3,0
1723,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
1724,1,7,6,4,2,5,3,1764253,1,sacramento,1,1,NA,2,0
1725,1,7,5,3,6,4,2,1753642,2,riverside,2,3,4,2,0
1726,5,7,6,4,3,1,2,5764312,1,orange,2,1,3,4,0
1727,6,7,5,3,4,2,1,6753421,2,los angeles,3,1,4,3,0
1728,7,6,4,2,3,1,5,7642315,0,sacramento,1,1,7,3,0
1729,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
1730,4,7,6,5,2,3,1,4765231,1,riverside,1,3,5,3,0
1731,1,7,6,4,5,3,2,1764532,2,orange,2,3,NA,2,0
1732,6,7,5,4,1,3,2,6754132,1,sacramento,2,1,NA,4,0
1733,5,7,6,3,4,2,1,5763421,1,riverside,2,1,2,4,0
1734,7,5,3,2,1,6,4,7532164,1,orange,2,1,NA,3,0
1735,1,7,6,5,4,3,2,1765432,2,los angeles,2,1,2,5,0
1736,3,7,6,1,5,4,2,3761542,1,riverside,2,3,4,2,0
1737,5,7,3,1,6,4,2,5731642,0,los angeles,1,3,4,2,0
1738,7,6,5,4,2,3,1,7654231,0,riverside,4,1,NA,2,0
1739,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
1740,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,2,1,3,5,0
1741,1,7,5,4,6,2,3,1754623,0,sacramento,2,1,4,5,0
1742,7,6,5,2,4,1,3,7652413,0,sacramento,2,1,4,3,0
1743,7,6,5,4,3,1,2,7654312,1,sacramento,NA,NA,NA,NA,NA
1744,5,7,6,3,4,1,2,5763412,2,sacramento,3,4,4,4,0
1745,1,2,6,5,7,4,3,1265743,0,los angeles,4,1,4,4,0
1746,1,7,6,2,4,5,3,1762453,2,los angeles,2,3,NA,3,0
1747,7,6,2,4,1,3,5,7624135,1,sacramento,1,1,5,5,0
1748,4,1,3,5,2,7,6,4135276,2,los angeles,2,4,4,4,0
1749,7,6,5,4,2,3,1,7654231,2,orange,2,4,3,3,0
1750,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
1751,7,6,5,4,3,2,1,7654321,2,orange,1,1,7,4,0
1752,4,7,6,3,5,2,1,4763521,1,sacramento,2,1,3,4,0
1753,7,6,5,3,4,1,2,7653412,0,sacramento,2,1,4,3,0
1754,NA,NA,NA,NA,NA,NA,NA,-------,0,los angeles,NA,NA,NA,NA,NA
1755,1,7,6,4,5,3,2,1764532,0,orange,2,3,NA,2,0
1756,2,7,4,5,6,3,1,2745631,2,sacramento,3,1,NA,3,0
1757,7,1,2,3,4,6,5,7123465,2,sacramento,2,1,5,5,0
1758,7,1,4,5,3,2,6,7145326,0,orange,NA,NA,NA,NA,NA
1759,1,7,6,4,3,5,2,1764352,1,los angeles,4,2,NA,2,0
1760,4,7,6,5,2,3,1,4765231,1,sacramento,2,1,2,3,0
1761,7,2,1,4,3,6,5,7214365,1,sacramento,1,1,6,3,0
1762,7,6,4,3,5,2,1,7643521,1,sacramento,2,1,1,4,0
1763,1,7,6,4,5,3,2,1764532,1,los angeles,2,1,2,5,0
1764,6,7,5,4,1,3,2,6754132,2,sacramento,2,1,6,4,0
1765,1,7,6,5,4,3,2,1765432,2,los angeles,1,1,NA,3,0
1766,1,7,6,3,5,4,2,1763542,0,riverside,2,2,2,3,0
1767,1,7,6,4,5,3,2,1764532,2,riverside,4,3,3,3,0
1768,6,7,5,4,3,2,1,6754321,1,sacramento,2,1,4,2,0
1769,7,6,5,4,3,2,1,7654321,2,sacramento,3,1,4,4,0
1770,1,7,6,4,3,5,2,1764352,1,riverside,2,3,NA,1,0
1771,6,7,5,3,4,1,2,6753412,1,sacramento,3,1,2,5,0
1772,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
1773,1,7,6,4,5,3,2,1764532,1,orange,2,5,3,5,0
1774,7,1,2,4,5,6,3,7124563,1,sacramento,1,1,6,4,0
1775,1,7,6,3,2,5,4,1763254,0,orange,3,1,5,3,0
1776,5,7,1,2,4,6,3,5712463,0,sacramento,1,4,6,3,0
1777,1,7,3,5,6,4,2,1735642,2,sacramento,2,2,4,5,0
1778,7,6,5,2,4,3,1,7652431,0,sacramento,3,1,5,2,0
1779,1,7,5,3,2,4,6,1753246,2,los angeles,2,2,2,4,0
1780,1,7,6,4,5,3,2,1764532,0,orange,3,3,NA,3,0
1781,7,6,5,2,3,4,1,7652341,0,riverside,3,1,4,4,0
1782,5,7,1,3,4,6,2,5713462,1,riverside,1,1,7,3,0
1783,6,1,2,5,4,7,3,6125473,2,riverside,4,1,NA,3,0
1784,6,7,5,3,4,2,1,6753421,2,los angeles,2,3,4,2,0
1785,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1786,5,7,6,3,4,1,2,5763412,0,sacramento,2,1,4,4,0
1787,1,7,6,4,5,3,2,1764532,2,riverside,2,3,NA,3,0
1788,6,7,5,4,3,1,2,6754312,2,sacramento,2,1,4,3,0
1789,3,7,6,5,4,1,2,3765412,0,orange,2,1,NA,2,0
1790,1,7,6,4,5,2,3,1764523,0,orange,1,1,5,3,0
1791,1,7,4,6,3,5,2,1746352,2,los angeles,2,1,1,4,0
1792,6,7,5,3,4,2,1,6753421,1,sacramento,2,1,4,3,0
1793,2,7,4,3,1,6,5,2743165,0,riverside,1,1,3,2,0
1794,1,7,6,5,3,4,2,1765342,2,los angeles,2,4,NA,3,0
1795,6,7,5,4,3,2,1,6754321,0,riverside,4,1,NA,5,0
1796,6,7,5,4,1,3,2,6754132,1,riverside,NA,NA,NA,NA,NA
1797,1,7,6,5,4,3,2,1765432,2,los angeles,2,2,4,5,0
1798,6,7,4,3,5,2,1,6743521,0,sacramento,2,1,2,3,1
1799,1,7,6,4,5,3,2,1764532,1,riverside,2,2,3,4,0
1800,2,7,5,6,3,4,1,2756341,2,sacramento,1,1,7,3,1
1801,7,1,2,3,4,6,5,7123465,0,sacramento,1,1,7,3,0
1802,5,7,6,4,3,2,1,5764321,1,orange,3,1,5,4,0
1803,1,7,6,5,3,4,2,1765342,0,sacramento,2,2,5,3,0
1804,7,6,5,3,4,2,1,7653421,2,sacramento,4,1,7,3,0
1805,7,6,5,4,3,2,1,7654321,1,sacramento,2,1,2,4,0
1806,1,7,6,4,5,3,2,1764532,1,sacramento,NA,NA,NA,NA,NA
1807,1,7,6,4,3,5,2,1764352,2,los angeles,2,3,2,2,0
1808,3,7,5,6,4,1,2,3756412,0,los angeles,2,2,1,3,1
1809,7,6,5,4,3,2,1,7654321,2,sacramento,1,1,6,3,0
1810,6,7,5,3,4,2,1,6753421,0,orange,1,3,5,4,0
1811,6,7,5,3,4,2,1,6753421,2,sacramento,NA,NA,NA,NA,NA
1812,6,7,5,4,2,1,3,6754213,1,orange,2,1,6,4,0
1813,5,6,2,3,4,7,1,5623471,2,riverside,2,5,5,3,1
1814,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1815,1,7,6,4,5,3,2,1764532,2,riverside,1,1,NA,2,0
1816,5,7,6,4,1,2,3,5764123,0,riverside,2,1,1,5,1
1817,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
1818,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,2,4,0
1819,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,NA,NA,NA,NA,NA
1820,2,1,3,5,4,7,6,2135476,0,sacramento,1,1,6,5,0
1821,7,6,5,1,4,3,2,7651432,1,los angeles,4,1,4,3,1
1822,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1823,6,7,4,5,2,1,3,6745213,0,los angeles,2,2,4,3,0
1824,5,7,6,4,2,3,1,5764231,1,orange,1,1,5,2,0
1825,5,7,6,2,4,3,1,5762431,1,riverside,3,1,4,5,0
1826,6,7,5,2,4,1,3,6752413,0,los angeles,2,3,4,3,0
1827,1,7,6,5,4,3,2,1765432,1,los angeles,2,1,1,4,0
1828,1,7,6,3,4,2,5,1763425,2,sacramento,3,2,NA,3,0
1829,3,7,2,1,5,6,4,3721564,0,los angeles,2,3,NA,4,0
1830,6,7,5,3,4,2,1,6753421,2,sacramento,3,4,2,4,0
1831,1,5,4,7,3,2,6,1547326,2,orange,4,3,4,2,0
1832,3,7,6,2,5,4,1,3762541,2,los angeles,1,1,4,3,0
1833,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,3,4,0
1834,7,6,5,1,4,2,3,7651423,1,riverside,2,1,2,3,0
1835,5,7,6,4,3,2,1,5764321,0,riverside,2,3,NA,3,0
1836,1,7,6,5,2,4,3,1765243,0,los angeles,2,1,1,3,0
1837,7,1,6,4,2,5,3,7164253,1,orange,1,3,5,5,0
1838,7,6,3,1,2,4,5,7631245,0,sacramento,1,1,4,4,0
1839,1,7,6,4,5,2,3,1764523,2,sacramento,NA,NA,NA,NA,NA
1840,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,1,2,2,0
1841,6,7,5,3,4,1,2,6753412,1,sacramento,2,1,4,4,0
1842,7,6,5,3,4,2,1,7653421,2,sacramento,3,1,4,4,0
1843,4,7,5,2,6,3,1,4752631,2,riverside,3,1,5,3,0
1844,1,3,2,6,7,5,4,1326754,2,sacramento,2,1,6,2,0
1845,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1846,5,7,2,4,6,3,1,5724631,2,los angeles,2,1,1,3,0
1847,6,7,5,3,4,2,1,6753421,2,sacramento,2,3,4,4,0
1848,5,7,6,3,4,2,1,5763421,1,los angeles,2,2,2,4,0
1849,1,7,6,5,2,4,3,1765243,0,riverside,4,1,2,1,0
1850,6,7,5,2,1,3,4,6752134,0,orange,3,1,6,4,0
1851,6,7,5,3,4,2,1,6753421,0,riverside,1,2,6,4,0
1852,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
1853,2,6,4,5,3,7,1,2645371,2,sacramento,1,1,7,3,0
1854,1,7,6,5,4,2,3,1765423,0,los angeles,2,2,4,4,0
1855,1,7,6,5,4,2,3,1765423,2,orange,2,4,1,4,0
1856,6,7,5,4,2,1,3,6754213,2,los angeles,2,1,4,4,0
1857,6,7,4,1,2,3,5,6741235,0,sacramento,2,1,3,4,0
1858,5,7,6,1,4,3,2,5761432,1,sacramento,2,3,3,4,0
1859,4,7,6,3,5,2,1,4763521,0,sacramento,2,1,2,3,0
1860,6,7,5,3,1,4,2,6753142,2,los angeles,2,3,2,4,0
1861,7,1,2,5,3,6,4,7125364,0,sacramento,1,1,4,3,0
1862,1,7,6,4,5,3,2,1764532,2,riverside,2,2,4,2,0
1863,7,2,3,4,1,6,5,7234165,2,sacramento,1,1,6,5,0
1864,1,7,6,5,4,3,2,1765432,0,sacramento,2,1,3,5,0
1865,6,7,5,4,3,1,2,6754312,1,sacramento,2,1,4,3,0
1866,6,7,5,3,4,1,2,6753412,1,sacramento,2,1,NA,3,0
1867,3,7,5,2,6,1,4,3752614,1,sacramento,4,5,5,4,0
1868,1,7,6,4,3,2,5,1764325,2,los angeles,1,1,4,2,0
1869,6,7,5,3,2,4,1,6753241,2,sacramento,2,4,3,3,0
1870,7,6,5,3,4,2,1,7653421,2,sacramento,2,4,6,4,0
1871,3,6,1,4,7,5,2,3614752,1,orange,NA,NA,NA,NA,NA
1872,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
1873,NA,NA,NA,NA,NA,NA,NA,-------,1,los angeles,NA,NA,NA,NA,NA
1874,7,6,5,4,3,1,2,7654312,1,sacramento,3,1,4,4,0
1875,1,7,6,3,5,4,2,1763542,2,sacramento,4,1,NA,3,0
1876,7,6,5,4,3,2,1,7654321,0,orange,1,1,6,3,0
1877,7,1,3,2,6,4,5,7132645,0,sacramento,1,2,2,3,0
1878,2,7,5,3,6,4,1,2753641,1,orange,2,1,4,5,0
1879,6,7,5,3,4,2,1,6753421,0,sacramento,3,4,3,3,0
1880,6,7,5,4,2,3,1,6754231,1,sacramento,4,1,3,3,0
1881,7,6,5,4,3,1,2,7654312,2,sacramento,2,1,2,4,0
1882,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,3,4,5,4,0
1883,4,7,5,3,6,1,2,4753612,0,riverside,2,1,1,3,0
1884,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,2,1,4,4,0
1885,1,7,6,2,5,4,3,1762543,1,orange,1,1,NA,3,0
1886,7,6,5,4,2,3,1,7654231,2,riverside,2,3,NA,2,0
1887,2,3,5,1,7,6,4,2351764,0,los angeles,3,3,NA,2,0
1888,1,7,6,5,4,3,2,1765432,1,los angeles,2,5,2,4,0
1889,1,7,6,5,3,2,4,1765324,2,riverside,NA,NA,NA,NA,NA
1890,1,7,6,4,5,2,3,1764523,1,los angeles,2,2,1,2,0
1891,7,1,4,6,5,2,3,7146523,2,sacramento,1,1,7,3,0
1892,1,7,6,5,4,3,2,1765432,0,los angeles,2,2,2,4,0
1893,1,7,6,5,4,2,3,1765423,0,orange,4,4,NA,3,1
1894,1,7,6,4,5,3,2,1764532,0,riverside,1,1,NA,2,0
1895,7,3,1,4,2,5,6,7314256,1,sacramento,1,1,5,4,0
1896,1,7,6,4,5,3,2,1764532,0,sacramento,2,1,2,3,0
1897,7,6,5,3,2,1,4,7653214,2,los angeles,1,1,4,3,0
1898,1,7,6,4,5,3,2,1764532,0,los angeles,2,3,2,5,0
1899,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,1,1,4,2,0
1900,1,7,6,3,4,5,2,1763452,0,sacramento,NA,NA,NA,NA,NA
1901,1,7,5,6,4,3,2,1756432,2,sacramento,NA,NA,NA,NA,NA
1902,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
1903,1,2,5,3,6,4,7,1253647,1,los angeles,1,2,2,3,0
1904,7,4,2,3,1,6,5,7423165,2,riverside,1,1,6,3,0
1905,1,6,7,4,3,2,5,1674325,1,orange,2,5,1,4,0
1906,1,7,6,5,4,3,2,1765432,1,los angeles,2,3,2,3,0
1907,7,6,5,4,3,2,1,7654321,1,los angeles,2,1,2,5,0
1908,6,7,5,3,4,2,1,6753421,1,los angeles,2,1,1,5,0
1909,7,6,5,4,1,3,2,7654132,2,sacramento,1,1,5,3,1
1910,7,6,2,4,1,3,5,7624135,0,sacramento,NA,NA,NA,NA,NA
1911,3,5,6,4,7,2,1,3564721,1,sacramento,4,4,NA,3,0
1912,1,7,6,4,5,3,2,1764532,1,riverside,2,1,4,2,0
1913,7,6,5,3,4,2,1,7653421,2,sacramento,2,2,3,2,0
1914,1,7,5,2,6,4,3,1752643,2,sacramento,3,3,4,2,0
1915,5,6,7,2,3,1,4,5672314,2,riverside,2,3,NA,2,0
1916,7,6,5,2,3,4,1,7652341,1,sacramento,2,1,2,4,0
1917,6,7,5,3,4,2,1,6753421,2,sacramento,1,1,3,4,0
1918,6,7,3,4,2,5,1,6734251,2,riverside,3,1,NA,1,0
1919,7,1,3,4,2,5,6,7134256,1,sacramento,NA,NA,NA,NA,NA
1920,1,7,2,3,4,6,5,1723465,1,riverside,1,1,6,5,0
1921,1,7,6,4,5,3,2,1764532,0,sacramento,2,4,1,4,0
1922,1,7,6,4,5,3,2,1764532,2,riverside,2,1,3,4,0
1923,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
1924,7,6,5,4,3,2,1,7654321,2,sacramento,4,1,6,3,0
1925,7,6,5,4,1,2,3,7654123,2,orange,2,1,4,3,0
1926,1,7,6,5,4,3,2,1765432,2,riverside,2,1,4,4,0
1927,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,3,4,0
1928,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
1929,1,7,6,4,3,2,5,1764325,0,riverside,2,1,1,3,0
1930,7,1,4,3,5,6,2,7143562,2,los angeles,1,1,7,5,0
1931,6,7,5,4,3,2,1,6754321,2,sacramento,2,1,3,4,0
1932,1,7,3,4,6,5,2,1734652,2,orange,2,3,2,3,0
1933,6,7,5,3,4,1,2,6753412,2,los angeles,2,3,4,3,0
1934,7,6,5,4,2,3,1,7654231,2,riverside,1,1,6,3,0
1935,6,7,5,4,2,3,1,6754231,0,sacramento,NA,NA,NA,NA,NA
1936,7,1,3,5,4,6,2,7135462,2,sacramento,1,3,6,3,0
1937,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1938,2,1,3,5,4,7,6,2135476,1,sacramento,4,4,NA,3,1
1939,6,7,4,3,5,2,1,6743521,2,riverside,NA,NA,NA,NA,NA
1940,6,7,5,2,4,1,3,6752413,2,los angeles,2,3,3,3,0
1941,7,6,2,5,1,3,4,7625134,2,orange,1,1,3,3,0
1942,7,1,2,5,4,6,3,7125463,0,sacramento,NA,NA,NA,NA,NA
1943,7,6,5,1,4,2,3,7651423,0,sacramento,1,5,7,4,0
1944,6,7,5,3,4,1,2,6753412,2,orange,1,1,7,4,0
1945,1,7,6,2,5,3,4,1762534,0,los angeles,NA,NA,NA,NA,NA
1946,3,1,2,5,4,7,6,3125476,0,orange,1,1,4,4,0
1947,6,7,4,1,5,3,2,6741532,1,sacramento,2,3,2,5,0
1948,6,7,5,3,4,1,2,6753412,0,sacramento,2,4,2,5,0
1949,6,7,3,4,5,2,1,6734521,1,sacramento,2,1,1,5,0
1950,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
1951,6,7,5,2,3,1,4,6752314,1,orange,2,4,3,3,0
1952,1,7,6,5,4,2,3,1765423,0,orange,1,2,3,4,1
1953,7,5,3,6,1,4,2,7536142,1,sacramento,1,1,5,5,0
1954,6,7,2,1,5,3,4,6721534,2,sacramento,1,1,6,3,0
1955,7,6,5,2,3,4,1,7652341,1,riverside,1,3,5,2,0
1956,7,6,5,4,3,2,1,7654321,2,orange,1,5,5,2,0
1957,5,3,2,6,1,4,7,5326147,2,orange,NA,NA,NA,NA,NA
1958,1,7,6,5,4,3,2,1765432,1,orange,2,1,1,3,0
1959,1,7,2,3,5,6,4,1723564,2,los angeles,4,3,4,2,0
1960,2,1,6,5,4,3,7,2165437,0,sacramento,1,1,7,5,1
1961,6,7,5,4,3,1,2,6754312,2,sacramento,2,1,4,5,0
1962,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
1963,1,7,6,4,5,2,3,1764523,2,riverside,2,2,4,2,0
1964,1,7,6,2,4,3,5,1762435,1,sacramento,4,1,NA,3,0
1965,3,5,7,2,4,6,1,3572461,1,sacramento,2,1,1,5,1
1966,1,7,6,4,5,3,2,1764532,1,riverside,2,5,1,4,0
1967,4,2,1,5,6,3,7,4215637,2,orange,2,1,1,4,1
1968,7,6,5,2,4,3,1,7652431,0,orange,1,1,7,1,0
1969,4,6,7,2,5,3,1,4672531,1,sacramento,4,1,1,4,0
1970,7,6,5,3,4,1,2,7653412,1,sacramento,2,4,4,4,0
1971,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
1972,7,6,5,4,3,2,1,7654321,2,riverside,3,3,1,2,0
1973,7,6,3,4,1,5,2,7634152,2,sacramento,1,1,5,2,0
1974,7,6,5,2,3,4,1,7652341,0,sacramento,3,3,3,3,0
1975,6,5,3,2,1,7,4,6532174,2,los angeles,2,4,5,4,0
1976,7,1,2,3,5,6,4,7123564,0,orange,1,1,5,4,0
1977,2,7,3,1,5,6,4,2731564,0,sacramento,3,4,NA,3,0
1978,3,7,4,5,6,2,1,3745621,1,orange,2,1,2,3,0
1979,1,7,6,3,2,4,5,1763245,0,sacramento,2,1,2,4,0
1980,7,6,5,3,4,2,1,7653421,0,sacramento,1,1,6,4,0
1981,1,7,6,4,5,3,2,1764532,1,los angeles,NA,NA,NA,NA,NA
1982,5,7,6,3,4,2,1,5763421,0,orange,2,1,1,5,0
1983,5,7,6,3,4,2,1,5763421,0,sacramento,NA,NA,NA,NA,NA
1984,1,7,6,4,2,5,3,1764253,2,sacramento,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,-------,1,riverside,NA,NA,NA,NA,NA
1986,1,7,6,3,4,2,5,1763425,1,orange,3,4,4,2,0
1987,6,7,5,3,4,2,1,6753421,2,orange,3,3,3,3,0
1988,7,6,5,3,4,1,2,7653412,1,sacramento,1,1,6,4,0
1989,7,6,5,3,4,1,2,7653412,2,sacramento,2,4,2,4,0
1990,6,7,5,3,4,1,2,6753412,2,sacramento,4,3,4,5,0
1991,6,7,5,4,3,2,1,6754321,0,orange,1,1,7,4,1
1992,1,7,6,4,5,2,3,1764523,0,sacramento,2,2,1,3,0
1993,7,2,3,4,1,6,5,7234165,0,orange,1,1,7,2,0
1994,1,7,5,3,4,2,6,1753426,0,orange,2,4,3,5,0
1995,4,6,7,3,5,2,1,4673521,1,los angeles,2,1,2,4,0
1996,1,7,6,4,3,2,5,1764325,2,orange,2,4,5,4,0
1997,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
1998,1,7,6,4,5,3,2,1764532,1,sacramento,NA,NA,NA,NA,NA
1999,1,7,6,3,4,5,2,1763452,0,orange,2,2,2,3,1
2000,3,7,6,1,4,5,2,3761452,1,sacramento,1,1,5,3,0
2001,7,6,5,4,3,1,2,7654312,1,sacramento,2,1,4,4,0
2002,7,2,3,4,1,5,6,7234156,0,sacramento,1,1,5,3,0
2003,7,6,5,3,2,4,1,7653241,0,riverside,2,3,3,3,1
2004,1,7,6,5,3,4,2,1765342,0,los angeles,2,5,2,4,0
2005,2,1,3,5,4,6,7,2135467,1,sacramento,3,1,4,4,0
2006,7,6,4,3,2,5,1,7643251,2,orange,4,1,NA,5,1
2007,6,7,5,4,3,2,1,6754321,0,sacramento,4,4,NA,4,0
2008,7,6,2,3,1,4,5,7623145,0,riverside,1,1,6,4,0
2009,1,7,6,5,4,3,2,1765432,0,sacramento,2,1,NA,3,0
2010,5,7,4,1,3,2,6,5741326,2,los angeles,2,2,2,3,0
2011,6,7,5,4,3,2,1,6754321,1,sacramento,2,1,4,3,0
2012,6,1,7,2,4,3,5,6172435,0,los angeles,2,2,1,2,0
2013,7,2,1,5,3,6,4,7215364,1,sacramento,1,1,6,4,1
